,Daily Returns,Total Returns,Funds,Margin,Portfolio Value,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,AIG Position,AIG Order,AIG Filled Order,AIG Trade Price,AIG Cost to Trade,AIG PnL,AIR Position,AIR Order,AIR Filled Order,AIR Trade Price,AIR Cost to Trade,AIR PnL,A Position,A Order,A Filled Order,A Trade Price,A Cost to Trade,A PnL
2016-08-10,-0.098658,-27.9560224,-60767.154,781206.93,720439.776,0,0,0,108.71,0.0,-0.0,0,0,0,59.27,0.0,0.0,0,0,0,24.14,0.0,0.0,-16443,17580,0,47.51,0.0,-986.58
2016-08-09,-0.361746,-27.8573644,-47612.754,774629.73,727016.976,0,0,0,108.23,0.0,0.0,0,0,0,59.29,0.0,-0.0,0,0,0,24.3,0.0,0.0,-16443,17611,0,47.11,0.0,-3617.46
2016-08-08,0.427518,-27.4956184,-62740.314,782193.51,719453.196,0,0,0,107.52,0.0,0.0,0,0,0,59.43,0.0,0.0,0,0,0,24.36,0.0,-0.0,-16443,17596,0,47.57,0.0,4275.18
2016-08-05,-1.085238,-27.9231364,-47283.894,774465.3,727181.406,0,0,0,106.27,0.0,0.0,0,0,0,58.25,0.0,0.0,0,0,0,24.04,0.0,0.0,-16443,17465,0,47.1,0.0,-10852.38
2016-08-04,0.427518,-26.8378984,-49257.054,775451.88,726194.826,0,0,0,105.58,0.0,0.0,0,0,0,58.09,0.0,-0.0,0,0,0,23.93,0.0,-0.0,-16443,17464,0,47.16,0.0,4275.18
2016-08-03,0.147987,-27.2654164,-47283.894,774465.3,727181.406,0,0,0,104.81,0.0,0.0,0,0,0,56.91,0.0,0.0,0,0,0,23.5,0.0,0.0,-16443,17656,0,47.1,0.0,1479.87
2016-08-02,1.134567,-27.4134034,-67344.354,784495.53,717151.176,0,0,0,106.05,0.0,0.0,0,0,0,54.19,0.0,-0.0,0,0,0,23.94,0.0,-0.0,-16443,17988,0,47.71,0.0,11345.67
2016-08-01,0.394632,-28.5479704,-80498.754,791072.73,710573.976,0,0,0,104.41,0.0,0.0,0,0,0,54.46,0.0,0.0,0,0,0,24.1,0.0,-0.0,-16443,17900,0,48.11,0.0,3946.32
2016-07-29,-0.98658,-28.9426024,-60109.434,780878.07,720768.636,0,0,0,104.19,0.0,0.0,0,0,0,54.43,0.0,0.0,0,0,0,23.81,0.0,0.0,-16443,17601,0,47.49,0.0,-9865.8
2016-07-28,-0.411075,-27.9560224,-50243.634,775945.17,725701.536,0,0,0,102.83,0.0,0.0,0,0,0,54.41,0.0,0.0,0,0,0,24.5,0.0,-0.0,-16443,17438,0,47.19,0.0,-4110.75
2016-07-27,-0.509733,-27.5449474,-43995.294,772821.0,728825.706,0,0,0,104.26,0.0,0.0,0,0,0,54.61,0.0,0.0,0,0,0,24.56,0.0,0.0,-16443,17100,0,47.0,0.0,-5097.33
2016-07-26,-1.331883,-27.0352144,-18015.354,759831.03,741815.676,0,0,0,96.82,0.0,-0.0,0,0,0,54.66,0.0,0.0,0,0,0,24.23,0.0,0.0,-16443,16931,0,46.21,0.0,-13318.83
2016-07-25,0.723492,-25.7033314,-27223.434,764435.07,737211.636,0,0,0,98.25,0.0,-0.0,0,0,0,54.62,0.0,0.0,0,0,0,24.26,0.0,-0.0,-16443,17108,0,46.49,0.0,7234.92
2016-07-22,0.147987,-26.4268234,-34787.214,768216.96,733429.746,0,0,0,99.26,0.0,-0.0,0,0,0,54.41,0.0,0.0,0,0,0,24.18,0.0,0.0,-16443,17276,0,46.72,0.0,1479.87
2016-07-21,0.559062,-26.5748104,-43337.574,772492.14,729154.566,0,0,0,99.83,0.0,-0.0,0,0,0,54.5,0.0,-0.0,0,0,0,24.03,0.0,0.0,-16443,17356,0,46.98,0.0,5590.62
2016-07-20,-0.049329,-27.1338724,-42679.854,772163.28,729483.426,0,0,0,100.0,0.0,0.0,0,0,0,54.58,0.0,0.0,0,0,0,24.15,0.0,-0.0,-16443,17248,0,46.96,0.0,-493.29
2016-07-19,-0.295974,-27.0845434,-33142.914,767394.81,734251.896,0,0,0,99.56,0.0,0.0,0,0,0,54.28,0.0,0.0,0,0,0,24.17,0.0,0.0,-16443,17126,0,46.67,0.0,-2959.74
2016-07-18,-0.213759,-26.7885694,-30840.894,766243.8,735402.906,0,0,0,98.7,0.0,0.0,0,0,0,54.33,0.0,0.0,0,0,0,23.24,0.0,0.0,-16443,17229,0,46.6,0.0,-2137.59
2016-07-15,0.213759,-26.5748104,-42679.854,772163.28,729483.426,0,0,0,98.92,0.0,0.0,0,0,0,54.62,0.0,0.0,0,0,0,23.21,0.0,0.0,-16443,17314,0,46.96,0.0,2137.59
2016-07-14,-0.641277,-26.7885694,-39391.254,770518.98,731127.726,0,0,0,97.39,0.0,0.0,0,0,0,54.43,0.0,0.0,0,0,0,22.77,0.0,0.0,-16443,17204,0,46.86,0.0,-6412.77
2016-07-13,0.197316,-26.1472924,-32156.334,766901.52,734745.186,0,0,0,97.41,0.0,-0.0,0,0,0,54.02,0.0,0.0,0,0,0,21.99,0.0,0.0,-16443,16824,0,46.64,0.0,1973.16
2016-07-12,-1.858059,-26.3446084,-3545.514,752596.11,749050.596,0,0,0,97.17,0.0,0.0,0,0,0,53.67,0.0,0.0,0,0,0,24.2,0.0,0.0,-16443,16462,0,45.77,0.0,-18580.59
2016-07-11,0.131544,-24.4865494,1716.246,749965.23,751681.476,0,0,0,96.75,0.0,0.0,0,0,0,53.27,0.0,0.0,0,0,0,23.63,0.0,0.0,-16443,16136,0,45.61,0.0,1315.44
2016-07-08,-1.742958,-24.6180934,26380.746,737632.98,764013.726,0,0,0,96.49,0.0,0.0,0,0,0,52.58,0.0,0.0,0,0,0,22.97,0.0,0.0,-16443,15715,0,44.86,0.0,-17429.58
2016-07-07,-0.16579155,-22.8751354,39206.286,731220.21,770426.496,0,0,0,95.7,0.0,0.0,0,0,0,51.55,0.0,0.0,0,0,0,22.98,0.0,0.0,-16443,-15549,-15549,44.47,2480.0655,-1657.9155
2016-07-06,-0.120996,-22.70934385,734616.5415,39023.1,773639.6415,0,0,0,94.6,0.0,0.0,0,0,0,50.94,0.0,0.0,0,0,0,22.57,0.0,0.0,-894,15730,15730,43.65,2139.28,-1209.96
2016-07-05,1.41304,-22.58834785,28197.6415,736609.44,764807.0815,0,0,0,95.39,0.0,-0.0,0,0,0,52.37,0.0,-0.0,0,0,0,23.2,0.0,-0.0,-16624,16009,0,44.31,0.0,14130.4
2016-07-01,-0.62404295,-24.00138785,26535.2415,737440.64,763975.8815,0,0,0,95.49,0.0,0.0,0,0,0,52.65,0.0,0.0,0,0,0,23.28,0.0,0.0,-16624,-16019,-16019,44.36,2250.6695,-6240.4295
2016-06-30,-0.0363,-23.3773449,740211.551,26426.4,766637.951,0,0,0,94.44,0.0,0.0,0,0,0,51.9,0.0,0.0,0,0,0,22.32,0.0,0.0,-605,-16289,0,43.68,0.0,-363.0
2016-06-29,-0.039325,-23.3410449,740368.851,26347.75,766716.601,0,0,0,93.97,0.0,0.0,0,0,0,50.42,0.0,0.0,0,0,0,22.32,0.0,0.0,-605,-16350,0,43.55,0.0,-393.25
2016-06-28,-0.051425,-23.3017199,741433.651,25815.35,767249.001,0,0,0,92.9,0.0,0.0,0,0,0,49.85,0.0,0.0,0,0,0,22.61,0.0,0.0,-605,-16681,0,42.67,0.0,-514.25
2016-06-27,0.6473946,-23.2502949,740272.051,26396.15,766668.201,0,0,0,93.0,0.0,-0.0,0,0,0,49.93,0.0,-0.0,0,0,0,22.87,0.0,-0.0,-605,16062,16062,43.63,2521.734,6473.946
2016-06-24,4.266752,-23.8976895,11008.105,742681.52,753689.625,0,0,0,92.91,0.0,0.0,0,0,0,52.07,0.0,-0.0,0,0,0,22.65,0.0,0.0,-16667,17144,0,44.56,0.0,42667.52
2016-06-23,-1.083355,-28.1644415,-53659.855,775015.5,721355.645,0,0,0,95.94,0.0,0.0,0,0,0,54.2,0.0,0.0,0,0,0,23.23,0.0,0.0,-16667,17692,0,46.5,0.0,-10833.55
2016-06-22,0.216671,-27.0810865,-41992.955,769182.05,727189.095,0,0,0,96.25,0.0,0.0,0,0,0,53.94,0.0,0.0,0,0,0,23.25,0.0,0.0,-16667,17596,0,46.15,0.0,2166.71
2016-06-21,-0.033334,-27.2977575,-43992.995,770182.07,726189.075,0,0,0,94.94,0.0,0.0,0,0,0,54.04,0.0,0.0,0,0,0,23.37,0.0,0.0,-16667,17386,0,46.21,0.0,-333.34
2016-06-20,-1.300026,-27.2644235,-22659.235,759515.19,736855.955,0,0,0,96.0,0.0,0.0,0,0,0,54.15,0.0,0.0,0,0,0,23.52,0.0,0.0,-16667,17108,0,45.57,0.0,-13000.26
2016-06-17,0.016667,-25.9643975,-17659.135,757015.14,739356.005,0,0,0,96.62,0.0,-0.0,0,0,0,53.63,0.0,0.0,0,0,0,22.47,0.0,0.0,-16667,16798,0,45.42,0.0,166.67
2016-06-16,-0.716681,-25.9810645,5674.665,745348.24,751022.905,0,0,0,96.45,0.0,0.0,0,0,0,53.15,0.0,0.0,0,0,0,22.86,0.0,-0.0,-16667,16685,0,44.72,0.0,-7166.81
2016-06-15,-0.050001,-25.2643835,-7325.595,751848.37,744522.775,0,0,0,97.82,0.0,0.0,0,0,0,54.26,0.0,0.0,0,0,0,23.2,0.0,0.0,-16667,16677,0,45.11,0.0,-500.01
2016-06-14,0.016667,-25.2143825,6341.345,745014.9,751356.245,0,0,0,97.32,0.0,0.0,0,0,0,54.29,0.0,-0.0,0,0,0,23.32,0.0,-0.0,-16667,16756,0,44.7,0.0,166.67
2016-06-13,0.733348,-25.2310495,-14325.735,755348.44,741022.705,0,0,0,98.69,0.0,-0.0,0,0,0,54.61,0.0,-0.0,0,0,0,24.13,0.0,-0.0,-16667,17132,0,45.32,0.0,7333.48
2016-06-10,1.216691,-25.9643975,-27992.675,762181.91,734189.235,0,0,0,98.53,0.0,0.0,0,0,0,55.5,0.0,-0.0,0,0,0,24.07,0.0,0.0,-16667,17368,0,45.73,0.0,12166.91
2016-06-09,0.100002,-27.1810885,-36326.175,766348.66,730022.485,0,0,0,98.5,0.0,0.0,0,0,0,56.31,0.0,-0.0,0,0,0,24.33,0.0,-0.0,-16667,17371,0,45.98,0.0,1000.02
2016-06-08,-0.66668,-27.2810905,-28659.355,762515.25,733855.895,0,0,0,99.02,0.0,-0.0,0,0,0,57.06,0.0,0.0,0,0,0,24.57,0.0,-0.0,-16667,17313,0,45.75,0.0,-6666.8
2016-06-07,0.183337,-26.6144105,-30659.395,763515.27,732855.875,0,0,0,99.25,0.0,0.0,0,0,0,57.31,0.0,0.0,0,0,0,24.81,0.0,0.0,-16667,17301,0,45.81,0.0,1833.37
2016-06-06,-0.233338,-26.7977475,-27659.335,762015.24,734355.905,0,0,0,97.99,0.0,0.0,0,0,0,56.97,0.0,0.0,0,0,0,24.25,0.0,0.0,-16667,17273,0,45.72,0.0,-2333.38
2016-06-03,0.300006,-26.5644095,-27992.675,762181.91,734189.235,0,0,0,97.79,0.0,0.0,0,0,0,57.08,0.0,0.0,0,0,0,24.56,0.0,-0.0,-16667,17343,0,45.73,0.0,3000.06
2016-06-02,0.083335,-26.8644155,-33992.795,765181.97,731189.175,0,0,0,97.6,0.0,0.0,0,0,0,57.72,0.0,0.0,0,0,0,24.33,0.0,0.0,-16667,17347,0,45.91,0.0,833.35
2016-06-01,-0.100002,-26.9477505,-28659.355,762515.25,733855.895,0,0,0,99.02,0.0,-0.0,0,0,0,57.43,0.0,0.0,0,0,0,24.3,0.0,0.0,-16667,17306,0,45.75,0.0,-1000.02
2016-05-31,-0.116669,-26.8477485,-29992.715,763181.93,733189.215,0,0,0,99.6,0.0,0.0,0,0,0,58.41,0.0,0.0,0,0,0,24.52,0.0,-0.0,-16667,17233,0,45.79,0.0,-1166.69
2016-05-27,-0.516677,-26.7310795,-21992.555,759181.85,737189.295,0,0,0,99.44,0.0,0.0,0,0,0,57.85,0.0,0.0,0,0,0,24.41,0.0,0.0,-16667,17159,0,45.55,0.0,-5166.77
2016-05-26,-0.150003,-26.2144025,-22992.575,759681.86,736689.285,0,0,0,99.68,0.0,0.0,0,0,0,57.8,0.0,-0.0,0,0,0,24.24,0.0,0.0,-16667,17002,0,45.58,0.0,-1500.03
2016-05-25,-0.650013,-26.0643995,-7658.935,752015.04,744356.105,0,0,0,98.67,0.0,0.0,0,0,0,57.82,0.0,0.0,0,0,0,24.23,0.0,0.0,-16667,16703,0,45.12,0.0,-6500.13
2016-05-24,-0.766682,-25.4143865,4341.305,746014.92,750356.225,0,0,0,97.22,0.0,0.0,0,0,0,57.22,0.0,0.0,0,0,0,23.44,0.0,0.0,-16667,16619,0,44.76,0.0,-7666.82
2016-05-23,0.32250645,-24.6477045,7.88500000035,748181.63,748189.515,0,0,0,95.87,0.0,0.0,0,0,0,56.88,0.0,0.0,0,0,0,23.68,0.0,0.0,-16667,-16667,-16667,44.89,2108.3755,3225.0645
2016-05-20,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,94.64,0.0,0.0,0,0,0,56.65,0.0,0.0,0,0,0,23.04,0.0,0.0,0,0,0,44.86,0.0,0.0
2016-05-19,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,94.64,0.0,0.0,0,0,0,56.35,0.0,0.0,0,0,0,23.21,0.0,-0.0,0,0,0,44.07,0.0,0.0
2016-05-18,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,94.16,0.0,0.0,0,0,0,55.31,0.0,0.0,0,0,0,23.24,0.0,0.0,0,0,0,44.45,0.0,0.0
2016-05-17,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,94.55,0.0,0.0,0,0,0,55.42,0.0,0.0,0,0,0,24.27,0.0,-0.0,0,0,0,44.96,0.0,0.0
2016-05-16,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,92.39,0.0,0.0,0,0,0,55.45,0.0,-0.0,0,0,0,23.49,0.0,0.0,0,0,0,42.61,0.0,0.0
2016-05-13,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,90.0,0.0,0.0,0,0,0,56.23,0.0,-0.0,0,0,0,23.61,0.0,-0.0,0,0,0,42.55,0.0,0.0
2016-05-12,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,92.72,0.0,0.0,0,0,0,56.2,0.0,0.0,0,0,0,23.93,0.0,-0.0,0,0,0,42.59,0.0,0.0
2016-05-11,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,93.48,0.0,0.0,0,0,0,56.27,0.0,-0.0,0,0,0,24.56,0.0,0.0,0,0,0,42.19,0.0,0.0
2016-05-10,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,93.33,0.0,0.0,0,0,0,55.39,0.0,0.0,0,0,0,24.0,0.0,0.0,0,0,0,41.5,0.0,0.0
2016-05-09,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,93.0,0.0,0.0,0,0,0,54.98,0.0,0.0,0,0,0,23.72,0.0,0.0,0,0,0,41.51,0.0,0.0
2016-05-06,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,93.37,0.0,0.0,0,0,0,54.44,0.0,0.0,0,0,0,23.52,0.0,0.0,0,0,0,40.86,0.0,0.0
2016-05-05,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,94.0,0.0,-0.0,0,0,0,54.82,0.0,-0.0,0,0,0,23.67,0.0,0.0,0,0,0,40.64,0.0,0.0
2016-05-04,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,95.2,0.0,0.0,0,0,0,55.33,0.0,-0.0,0,0,0,23.58,0.0,-0.0,0,0,0,40.81,0.0,-0.0
2016-05-03,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,94.2,0.0,0.0,0,0,0,55.06,0.0,0.0,0,0,0,23.91,0.0,-0.0,0,0,0,41.32,0.0,-0.0
2016-05-02,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,93.96,0.0,0.0,0,0,0,56.38,0.0,0.0,0,0,0,24.11,0.0,0.0,0,0,0,41.2,0.0,0.0
2016-04-29,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,93.99,0.0,-0.0,0,0,0,55.62,0.0,0.0,0,0,0,24.2,0.0,-0.0,0,0,0,40.92,0.0,0.0
2016-04-28,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,97.61,0.0,-0.0,0,0,0,56.2,0.0,-0.0,0,0,0,24.33,0.0,-0.0,0,0,0,41.25,0.0,-0.0
2016-04-27,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,96.0,0.0,0.0,0,0,0,56.5,0.0,0.0,0,0,0,24.43,0.0,0.0,0,0,0,41.35,0.0,0.0
2016-04-26,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,103.91,0.0,0.0,0,0,0,55.95,0.0,0.0,0,0,0,23.76,0.0,0.0,0,0,0,41.82,0.0,0.0
2016-04-25,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,105.0,0.0,0.0,0,0,0,55.81,0.0,0.0,0,0,0,24.13,0.0,-0.0,0,0,0,41.71,0.0,-0.0
2016-04-22,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,105.01,0.0,0.0,0,0,0,55.68,0.0,0.0,0,0,0,23.99,0.0,0.0,0,0,0,41.98,0.0,0.0
2016-04-21,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,106.93,0.0,-0.0,0,0,0,55.9,0.0,-0.0,0,0,0,24.43,0.0,0.0,0,0,0,41.5,0.0,0.0
2016-04-20,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,106.64,0.0,0.0,0,0,0,55.8,0.0,0.0,0,0,0,24.19,0.0,0.0,0,0,0,41.42,0.0,0.0
2016-04-19,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,107.88,0.0,0.0,0,0,0,55.39,0.0,0.0,0,0,0,24.26,0.0,0.0,0,0,0,41.18,0.0,0.0
2016-04-18,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,108.89,0.0,-0.0,0,0,0,54.92,0.0,0.0,0,0,0,24.08,0.0,0.0,0,0,0,40.72,0.0,0.0
2016-04-15,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,112.11,0.0,0.0,0,0,0,55.59,0.0,0.0,0,0,0,24.62,0.0,0.0,0,0,0,40.77,0.0,0.0
2016-04-14,0.0,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,111.62,0.0,0.0,0,0,0,55.0,0.0,0.0,0,0,0,24.16,0.0,0.0,0,0,0,40.86,0.0,0.0
2016-04-13,0.2128431,-24.97021095,750297.8905,0.0,750297.8905,0,0,0,110.8,0.0,0.0,0,-13866,-13866,54.08,1892.709,2128.431,0,0,0,23.64,0.0,0.0,0,0,0,39.52,0.0,0.0
2016-04-12,0.526908,-25.18305405,2317.3195,0.0,748169.4595,0,0,0,109.34,0.0,0.0,13866,11,0,53.46,0.0,5269.08,0,0,0,23.3,0.0,0.0,0,0,0,39.47,0.0,0.0
2016-04-11,0.34665,-25.70996205,2317.3195,0.0,742900.3795,0,0,0,108.97,0.0,0.0,13866,9,0,53.44,0.0,3466.5,0,0,0,23.54,0.0,0.0,0,0,0,39.86,0.0,0.0
2016-04-08,0.06933,-26.05661205,2317.3195,0.0,739433.8795,0,0,0,108.91,0.0,0.0,13866,3,0,53.44,0.0,693.3,0,0,0,23.48,0.0,0.0,0,0,0,39.69,0.0,0.0
2016-04-07,-1.3866,-26.12594205,2317.3195,0.0,738740.5795,0,0,0,109.95,0.0,-0.0,13866,7,0,53.67,0.0,-13866.0,0,0,0,23.07,0.0,0.0,0,0,0,39.89,0.0,-0.0
2016-04-06,0.596238,-24.73934205,2317.3195,0.0,752606.5795,0,0,0,110.23,0.0,0.0,13866,8,0,53.56,0.0,5962.38,0,0,0,23.36,0.0,0.0,0,0,0,39.29,0.0,0.0
2016-04-05,-0.998352,-25.33558005,2317.3195,0.0,746644.1995,0,0,0,109.51,0.0,0.0,13866,9,0,53.94,0.0,-9983.52,0,0,0,23.17,0.0,0.0,0,0,0,39.73,0.0,-0.0
2016-04-04,-0.6794688,-24.33722805,2317.3195,0.0,756627.7195,0,0,0,110.42,0.0,0.0,13866,-2,-2,54.88,0.328,-6794.688,0,0,0,23.36,0.0,-0.0,0,0,0,40.32,0.0,0.0
2016-04-01,1.164912,-23.65775925,2207.8875,0.0,763422.4075,0,0,0,108.78,0.0,0.0,13868,3,0,53.86,0.0,11649.12,0,0,0,23.15,0.0,0.0,0,0,0,39.56,0.0,0.0
2016-03-31,-0.6518959,-24.82267125,2207.8875,0.0,751773.2875,0,0,0,109.72,0.0,0.0,13868,-6,-6,54.51,0.939,-6518.959,0,0,0,23.2,0.0,0.0,0,0,0,40.01,0.0,-0.0
2016-03-30,1.5678829,-24.17077535,1881.7665,0.0,758292.2465,0,0,0,108.65,0.0,0.0,13874,-2,-2,54.13,0.271,15678.829,0,0,0,23.35,0.0,0.0,0,0,0,40.36,0.0,0.0
2016-03-29,-0.027752,-25.73865825,1773.7775,0.0,742613.4175,0,0,0,104.89,0.0,0.0,13876,-1,0,53.24,0.0,-277.52,0,0,0,22.49,0.0,0.0,0,0,0,39.35,0.0,0.0
2016-03-28,0.5966128,-25.71090625,1773.7775,0.0,742890.9375,0,0,0,106.0,0.0,0.0,13876,2,2,53.13,0.252,5966.128,0,0,0,22.93,0.0,0.0,0,0,0,39.54,0.0,0.0
2016-03-24,-0.6381371,-26.30751905,1880.2895,0.0,736924.8095,0,0,0,105.47,0.0,0.0,13874,2,2,52.97,0.271,-6381.371,0,0,0,22.82,0.0,-0.0,0,0,0,39.16,0.0,0.0
2016-03-23,-0.388486,-25.66938195,1986.5005,0.0,743306.1805,0,0,0,106.48,0.0,-0.0,13872,-5,-5,53.72,0.7,-3884.86,0,0,0,21.06,0.0,0.0,0,0,0,39.9,0.0,0.0
2016-03-22,0.208155,-25.28089595,1718.6005,0.0,747191.0405,0,0,0,105.25,0.0,0.0,13877,-5,0,53.55,0.0,2081.55,0,0,0,22.02,0.0,-0.0,0,0,0,39.56,0.0,0.0
2016-03-21,-0.194278,-25.48905095,1718.6005,0.0,745109.4905,0,0,0,105.93,0.0,0.0,13877,-2,0,53.48,0.0,-1942.78,0,0,0,22.52,0.0,-0.0,0,0,0,40.07,0.0,-0.0
2016-03-18,0.70558465,-25.29477295,1718.6005,0.0,747052.2705,0,-940,-940,106.34,164.97,342.63,13877,1857,1857,53.37,288.7635,6713.2165,0,0,0,22.2,0.0,0.0,0,0,0,39.33,0.0,0.0
2016-03-17,0.2098528,-26.0003576,1320.824,0.0,739996.424,940,-1118,-1118,105.52,207.948,-870.848,12020,2226,2226,52.9,298.284,2969.376,0,0,0,21.15,0.0,0.0,0,0,0,39.06,0.0,0.0
2016-03-16,0.18366075,-26.2102104,1611.096,0.0,737897.896,2058,-665,-665,104.61,110.7225,2769.8475,9794,1310,1310,52.76,196.5,-933.24,0,0,0,21.0,0.0,0.0,0,0,0,38.09,0.0,0.0
2016-03-15,0.7685368,-26.39387115,1468.2685,0.0,736061.2885,2723,-480,-480,103.96,75.12,6225.46,8484,946,946,52.54,124.872,1459.908,0,0,0,21.06,0.0,-0.0,0,0,0,38.59,0.0,-0.0
2016-03-14,0.0600303,-27.16240795,1470.3005,0.0,728375.9205,3203,-405,-405,101.91,56.295,634.735,7538,786,786,52.59,119.472,-34.432,0,0,0,21.47,0.0,-0.0,0,0,0,38.98,0.0,0.0
2016-03-11,1.2931001,-27.22243825,1708.2575,0.0,727775.6175,3608,-342,-342,102.24,69.939,4228.721,6752,666,666,52.0,106.56,8702.28,0,0,0,21.41,0.0,0.0,0,0,0,38.43,0.0,0.0
2016-03-10,-0.0044805,-28.51553835,1550.6765,0.0,714844.6165,3950,-198,-198,101.41,32.769,222.151,6086,389,389,51.35,56.016,-266.956,0,0,0,21.8,0.0,0.0,0,0,0,38.17,0.0,0.0
2016-03-09,-0.1698069,-28.51105785,1535.4315,0.0,714889.4215,4148,-123,-123,101.31,20.664,387.096,5697,333,333,52.22,51.615,-2085.165,0,0,0,21.52,0.0,0.0,0,0,0,38.31,0.0,0.0
2016-03-08,-0.75219745,-28.34125095,6535.8405,0.0,716587.4905,4271,-79,-79,100.78,15.2865,-3689.0365,5364,219,219,52.12,35.478,-3832.938,0,215,0,22.18,0.0,-0.0,0,0,0,38.97,0.0,-0.0
2016-03-07,-0.31578855,-27.5890535,10039.265,0.0,724109.465,4350,-201,-201,102.39,44.019,-5127.639,5145,453,453,51.89,68.1765,1969.7535,0,374,0,22.1,0.0,0.0,0,0,0,39.04,0.0,0.0
2016-03-04,0.70243515,-27.27326495,13077.2405,0.0,727267.3505,4551,-149,-149,102.37,24.287,6977.353,4692,301,301,52.44,42.5915,46.9985,0,529,0,21.96,0.0,0.0,0,0,0,39.14,0.0,0.0
2016-03-03,0.53449175,-27.9757001,13675.429,0.0,720242.999,4700,-151,-151,100.58,24.5375,3474.7925,4391,305,305,51.89,43.615,1870.125,0,559,0,21.71,0.0,0.0,0,0,0,38.92,0.0,0.0
2016-03-02,0.0175238,-28.51019185,14382.4515,0.0,714898.0815,4851,-2266,-2266,100.51,606.155,415.745,4086,243,243,51.85,43.497,-240.507,0,600,0,21.36,0.0,0.0,0,0,0,38.49,0.0,0.0
2016-03-01,3.362712,-28.52771565,-200124.0065,0.0,714722.8435,7117,-2098,0,97.65,0.0,27329.28,3843,275,275,50.63,40.15,6297.84,0,151,0,21.51,0.0,0.0,0,0,0,37.63,0.0,0.0
2016-02-29,-0.477882,-31.89042765,-186160.6065,0.0,681095.7235,7117,-1937,0,96.86,0.0,-1565.74,3568,240,240,51.1,35.16,-3213.08,0,0,0,21.64,0.0,0.0,0,0,0,37.59,0.0,0.0
2016-02-26,-0.00146775,-31.41254565,-173861.4465,0.0,685874.5435,7117,-1804,0,97.2,0.0,1067.55,3328,227,227,51.88,34.6175,-1082.2275,0,0,0,21.59,0.0,0.0,0,0,0,37.75,0.0,0.0
2016-02-25,0.608577,-31.4110779,-162050.069,0.0,685889.221,7117,-1706,0,96.05,0.0,4697.22,3101,276,276,50.8,40.02,1388.55,0,0,0,21.45,0.0,0.0,0,0,0,37.62,0.0,0.0
2016-02-24,0.97433045,-32.0196549,-147989.249,0.0,679803.451,7117,-1591,0,93.98,0.0,10034.97,2825,217,217,50.42,35.0455,-291.6655,0,0,0,20.77,0.0,0.0,0,0,0,36.65,0.0,0.0
2016-02-23,-1.8307222,-32.99398535,-137013.0635,0.0,670060.1465,7117,-1434,0,96.4,0.0,-15586.23,2608,271,271,52.01,33.062,-2720.992,0,0,0,21.13,0.0,-0.0,0,0,0,37.64,0.0,-0.0
2016-02-22,0.7116223,-31.16326315,-122885.2915,0.0,688367.3685,7117,-1288,0,96.31,0.0,5978.28,2337,298,298,52.05,39.187,1137.943,0,0,0,19.97,0.0,0.0,0,0,0,37.88,0.0,0.0
2016-02-19,-0.2396284,-31.87488545,-107335.2045,0.0,681251.1455,7117,-1136,0,96.0,0.0,-1565.74,2039,302,302,51.9,41.374,-830.544,0,0,0,19.7,0.0,-0.0,0,0,0,36.98,0.0,0.0
2016-02-18,-1.43017725,-31.63525705,-91620.0305,0.0,683647.4295,7117,-942,0,98.84,0.0,-13237.62,1737,435,435,51.96,70.2525,-1064.1525,0,0,0,19.63,0.0,0.0,0,0,0,37.73,0.0,-0.0
2016-02-17,1.084917,-30.2050798,-68947.178,0.0,697949.202,7117,-729,0,96.67,0.0,10533.16,1302,580,580,52.7,107.01,316.01,0,0,0,19.79,0.0,0.0,0,0,0,35.22,0.0,0.0
