,Daily Returns,Total Returns,Funds,Portfolio Value,A Position,A Order,A Filled Order,A Trade Price,A Cost to Trade,A PnL,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,AEG Position,AEG Order,AEG Filled Order,AEG Trade Price,AEG Cost to Trade,AEG PnL,AIN Position,AIN Order,AIN Filled Order,AIN Trade Price,AIN Cost to Trade,AIN PnL,AIR Position,AIR Order,AIR Filled Order,AIR Trade Price,AIR Cost to Trade,AIR PnL
2011-03-31,-0.3488248,-20.50531655,802376.4745,794946.8345,0,0.0,0,44.92,0.0,-0.0,-500,6578.0,6578,49.48,822.25,1287.71,-90933,-45303.0,-45303,7.42,4802.118,-4775.958,0,0.0,0,24.63,0.0,0.0,0,0.0,0,27.38,0.0,0.0
2011-03-30,-0.31448215,-20.15649175,800945.4625,798435.0825,0,0.0,0,44.79,0.0,0.0,-7078,1708.0,1708,50.09,230.58,2261.34,-45630,-11449.0,-11449,7.48,1184.9715,-5406.1615,0,0.0,0,24.76,0.0,0.0,0,0.0,0,27.38,0.0,0.0
2011-03-29,-0.2613232,-19.8420096,807760.184,801579.904,0,1375.0,1375,43.94,192.5,-165.0,-8786,-167.0,-167,49.67,21.376,-789.386,-34181,-6796.0,-6796,7.43,703.386,-1658.846,0,0.0,0,24.4,0.0,0.0,0,0.0,0,27.0,0.0,0.0
2011-03-28,-0.0023635,-19.5806864,799899.026,804193.136,-1375,1722.0,1722,44.24,238.497,-472.897,-8619,-838.0,-838,50.45,113.968,1457.812,-27385,-3400.0,-3400,7.49,357.0,-1008.55,0,0.0,0,24.63,0.0,0.0,0,0.0,0,27.48,0.0,0.0
2011-03-25,-0.60271905,-19.5783229,806281.381,804216.771,-3097,633.0,633,44.01,84.5055,-550.4155,-7781,39.0,39,49.72,5.889,-7337.189,-23985,-2571.0,-2571,7.52,272.526,1860.414,0,0.0,0,24.77,0.0,0.0,0,0.0,0,27.5,0.0,0.0
2011-03-24,-1.0643963,-18.97560385,814419.7615,810243.9615,-3730,761.0,761,44.0,117.955,-1264.285,-7820,-281.0,-281,48.84,36.6705,-6342.2905,-21414,-2253.0,-2253,7.48,242.1975,-3037.3875,0,0.0,0,24.27,0.0,0.0,0,0.0,0,27.69,0.0,0.0
2011-03-23,-0.08834925,-17.91120755,826153.7645,820887.9245,-4491,725.0,725,42.95,116.0,-2097.68,-7539,-362.0,-362,48.47,45.25,1967.93,-19161,-1905.0,-1905,7.28,199.0725,-753.7425,0,0.0,0,23.92,0.0,0.0,0,0.0,0,27.11,0.0,0.0
2011-03-22,0.2735909,-17.8228583,816062.817,821771.417,-5216,154.0,154,43.91,22.33,3947.99,-7177,177.0,177,48.94,23.364,-2044.344,-17256,351.0,351,7.4,37.557,832.263,0,0.0,0,24.03,0.0,0.0,0,0.0,0,27.44,0.0,0.0
2011-03-21,-1.9370234,-18.0964492,826033.478,819035.508,-5370,-534.0,-534,43.52,80.1,-5194.08,-7354,400.0,400,48.0,63.4,-9412.82,-17607,631.0,631,7.35,65.624,-4763.334,0,0.0,0,22.8,0.0,0.0,0,0.0,0,27.26,0.0,0.0
2011-03-18,-0.1158126,-16.1594258,830170.842,838405.742,-4836,-236.0,-236,43.13,42.244,-2251.404,-7754,237.0,237,48.16,38.868,4297.962,-18238,1046.0,1046,7.17,108.784,-3204.684,0,0.0,0,23.02,0.0,0.0,0,0.0,0,26.97,0.0,0.0
2011-03-17,-0.9771011,-16.0436132,833380.138,839563.868,-4600,-300.0,-300,43.13,58.5,-370.5,-7991,-247.0,-247,48.12,54.2165,-5166.1265,-19284,-63.0,-63,7.03,7.6545,-4234.3845,0,0.0,0,22.96,0.0,0.0,0,0.0,0,26.62,0.0,0.0
2011-03-16,3.0649242,-15.0665121,825407.529,849334.879,-4300,-164.0,-164,43.59,29.438,6339.842,-7744,-166.0,-166,48.86,25.73,17007.17,-19221,350.0,350,7.05,40.25,7302.23,0,0.0,0,22.52,0.0,-0.0,0,0.0,0,27.0,0.0,0.0
2011-03-15,1.6271596,-18.1314363,828572.617,818685.637,-4136,-302.0,-302,43.35,49.83,3718.91,-7578,4.0,4,48.87,0.548,8796.492,-19571,1511.0,1511,6.94,160.166,3756.194,0,0.0,0,21.98,0.0,0.0,0,0.0,0,25.21,0.0,0.0
2011-03-14,0.3568594,-19.7585959,801699.641,802414.041,-3834,23.0,23,45.09,4.14,1918.61,-7582,22.0,22,50.45,3.344,-1750.944,-21082,632.0,632,7.34,66.992,3400.928,0,0.0,0,22.71,0.0,0.0,0,0.0,0,26.18,0.0,0.0
2011-03-11,-0.60812575,-20.1154553,809716.317,798845.447,-3857,-9.0,-9,45.07,1.3455,-1773.8555,-7604,-177.0,-177,49.33,23.895,-5836.565,-21714,-673.0,-673,7.37,73.357,1529.163,0,0.0,0,22.91,0.0,0.0,0,0.0,0,26.37,0.0,0.0
2011-03-10,1.80430615,-19.50732955,797955.2945,804926.7045,-3848,51.0,51,45.36,8.7975,4528.5525,-7427,-31.0,-31,49.87,4.0145,6145.5155,-21041,37.0,37,7.69,3.8665,7368.9935,0,0.0,0,23.51,0.0,-0.0,0,0.0,0,26.94,0.0,-0.0
2011-03-09,0.0960197,-21.3116357,787551.983,786883.643,-3899,166.0,166,45.65,20.999,-279.799,-7396,-132.0,-132,50.67,18.084,3438.236,-21078,665.0,665,7.85,70.49,-2198.24,0,0.0,0,23.68,0.0,0.0,0,0.0,0,27.49,0.0,0.0
2011-03-08,-0.3737983,-21.4076554,787502.246,785923.446,-4065,94.0,94,46.01,16.074,-435.734,-7264,-379.0,-379,50.7,65.946,-455.676,-21743,1243.0,1243,7.78,137.973,-2846.573,0,0.0,0,23.16,0.0,0.0,0,0.0,0,26.5,0.0,0.0
2011-03-07,0.9133606,-21.0338571,779819.719,789661.429,-4159,211.0,211,46.26,57.603,3705.707,-6885,-62.0,-62,51.63,7.316,4549.184,-22986,1718.0,1718,7.8,184.685,878.715,0,0.0,0,24.0,0.0,0.0,0,0.0,0,27.35,0.0,0.0
2011-03-04,-1.8290686,-21.9472177,794576.473,780527.823,-4370,614.0,614,43.35,92.714,-17592.234,-6823,-166.0,-166,51.44,21.165,-418.925,-24704,221.0,221,7.78,23.647,-279.527,0,0.0,0,24.31,0.0,0.0,0,0.0,0,27.22,0.0,0.0
2011-03-03,-1.92266265,-20.1181491,806315.439,798818.509,-4984,1120.0,1120,42.12,179.76,-7697.2,-6657,-521.0,-521,51.03,74.2425,-6816.9025,-24925,-1659.0,-1659,7.67,175.854,-4712.524,0,0.0,0,24.13,0.0,0.0,0,0.0,0,26.5,0.0,0.0
2011-03-02,-0.76885915,-18.19548645,824681.8755,818045.1355,-6104,493.0,493,40.57,94.656,-4801.546,-6136,-286.0,-286,49.99,45.045,-2473.705,-23266,-2527.0,-2527,7.58,281.7605,-413.3405,0,0.0,0,23.61,0.0,0.0,0,0.0,0,26.3,0.0,-0.0
2011-03-01,1.55181415,-17.4266273,808069.217,825733.727,-6597,505.0,505,41.98,83.0725,9203.2275,-5850,-106.0,-106,50.78,13.568,3296.352,-20739,-1442.0,-1442,7.73,149.968,3018.562,0,0.0,0,24.51,0.0,0.0,0,0.0,0,27.42,0.0,0.0
2011-02-28,-0.3768522,-18.97844145,810303.0555,810215.5855,-7102,616.0,616,42.43,101.024,1844.416,-5744,27.0,27,50.18,3.402,-4150.962,-19297,-1278.0,-1278,7.64,136.746,-1461.976,0,0.0,0,23.51,0.0,0.0,0,0.0,0,27.6,0.0,0.0
2011-02-25,-1.80677845,-18.60158925,826802.3275,813984.1075,-7718,577.0,577,41.2,97.2245,-9464.8545,-5771,-106.0,-106,49.32,15.741,-4365.661,-18019,-1647.0,-1647,7.54,176.229,-4237.269,0,0.0,0,22.47,0.0,0.0,0,0.0,0,27.06,0.0,0.0
2011-02-24,-0.5618615,-16.7948108,837644.072,832051.892,-8295,256.0,256,40.34,61.568,-5839.908,-5665,-152.0,-152,49.15,21.736,-161.286,-16372,-1959.0,-1959,7.39,213.531,382.579,0,0.0,0,21.84,0.0,0.0,0,0.0,0,26.5,0.0,0.0
2011-02-23,1.44720865,-16.2329493,821218.747,837670.507,-8551,-16.0,-16,42.56,2.688,17442.472,-5513,-171.0,-171,48.4,26.4195,-3218.8295,-14413,-1422.0,-1422,7.52,153.576,248.444,0,0.0,0,23.1,0.0,0.0,0,0.0,0,27.21,0.0,-0.0
2011-02-22,2.4261712,-17.68015795,813037.2405,823198.4205,-8535,263.0,263,43.27,34.716,12341.284,-5342,-134.0,-134,48.88,22.981,8951.039,-12991,-942.0,-942,7.5,99.381,2969.389,0,0.0,0,23.33,0.0,-0.0,0,0.0,0,28.42,0.0,-0.0
2011-02-18,0.5483909,-20.10632915,794354.7185,798936.7085,-8798,340.0,340,43.85,50.66,-26.86,-5208,-167.0,-167,51.24,21.209,5768.021,-12049,-723.0,-723,7.62,76.638,-240.508,0,92.0,92,24.09,11.224,-16.744,0,0.0,0,29.0,0.0,0.0
2011-02-17,-0.0415647,-20.65472005,800021.0295,793452.7995,-9138,607.0,607,43.38,88.015,-3170.985,-5041,-188.0,-188,51.04,24.722,3295.648,-11326,-695.0,-695,7.6,75.755,-556.595,-92,182.0,182,24.34,25.935,16.285,0,0.0,0,28.95,0.0,-0.0
2011-02-16,-1.420368,-20.61315535,803873.5165,793868.4465,-9745,-56.0,-56,42.9,12.208,-8963.608,-4853,-587.0,-587,51.54,68.679,-2273.279,-10631,-1577.0,-1577,7.46,164.008,-2711.368,-274,642.0,642,24.71,77.361,-136.241,0,416.0,416,28.69,52.624,-119.184
2011-02-15,2.0542246,-19.19278735,787839.5065,808072.1265,-9689,333.0,333,44.79,44.955,20689.505,-4266,-463.0,-463,51.31,55.3285,-481.9285,-9054,-971.0,-971,7.41,102.4405,482.7895,-916,237.0,237,24.47,27.492,-8.532,-416,462.0,462,28.09,61.908,-139.588
2011-02-14,0.0925668,-21.24701195,787512.2705,787529.8805,-10022,308.0,308,45.0,53.9,2257.32,-3803,-367.0,-367,50.97,47.71,-1306.37,-8083,-1129.0,-1129,7.39,121.932,424.898,-1153,538.0,538,24.71,95.495,-63.205,-878,530.0,530,27.74,72.875,-386.975
2011-02-11,-1.21388585,-21.33957875,800484.0925,786604.2125,-10330,-42.0,-42,43.77,7.224,-10553.484,-3436,-391.0,-391,50.68,72.726,-1194.876,-6954,-1417.0,-1417,7.45,150.202,-291.902,-1691,732.0,732,25.56,95.892,354.838,-1408,763.0,763,27.22,100.3345,-453.4345
2011-02-10,-0.4725188,-20.1256929,807809.331,798743.071,-10288,-283.0,-283,43.22,42.5915,-5966.1815,-3045,-430.0,-430,51.06,55.685,1480.415,-5537,-1427.0,-1427,7.5,147.6945,438.5555,-2423,844.0,844,24.51,100.436,-493.006,-2171,722.0,722,27.16,97.831,-184.971
2011-02-09,0.6467357,-19.6531741,799164.379,803468.259,-10005,-86.0,-86,44.01,12.384,7377.556,-2615,-315.0,-315,50.74,39.06,-1163.51,-4110,-1207.0,-1207,7.66,127.942,-130.232,-3267,691.0,691,24.6,98.122,-579.382,-2893,610.0,610,27.53,77.165,962.925
2011-02-08,-0.3055434,-20.2999098,797289.612,797000.902,-9919,-16.0,-16,44.65,2.632,2678.858,-2300,-217.0,-217,50.53,30.38,-1054.96,-2903,-1016.0,-1016,7.64,107.696,-538.796,-3958,740.0,740,23.82,103.23,-3193.05,-3503,784.0,784,27.39,95.256,-947.486
2011-02-07,-1.91933735,-19.9943664,814160.086,800056.336,-9903,3.0,3,43.45,0.6285,-14361.3585,-2083,-130.0,-130,49.7,15.99,-1593.9,-1887,-878.0,-878,7.47,92.19,-101.89,-4698,694.0,694,23.34,86.403,-2576.343,-4287,664.0,664,27.31,88.312,-559.882
2011-02-04,-2.1058593,-18.07502905,839091.7895,819249.7095,-9906,-260.0,-260,41.11,38.35,-19819.15,-1953,-167.0,-167,49.09,23.547,-877.857,-1009,-830.0,-830,7.56,87.15,-139.39,-5392,392.0,392,23.18,49.392,-1085.632,-4951,544.0,544,27.41,71.264,863.436
2011-02-03,0.3709665,-15.96916975,839904.1525,840308.3025,-9646,-203.0,-203,40.93,31.3635,2222.7765,-1786,-161.0,-161,49.11,18.032,201.268,-179,-179.0,-179,7.55,18.7055,-18.7055,-5784,101.0,101,23.39,12.2715,1846.6885,-5495,375.0,375,27.4,47.8125,-542.3625
2011-02-02,0.84625765,-16.34013625,831423.5275,836598.6375,-9443,-5.0,-5,41.75,0.6925,7741.0675,-1625,-139.0,-139,49.21,18.5565,132.8235,0,0.0,0,7.69,0.0,0.0,-5885,291.0,291,23.3,45.105,-304.435,-5870,587.0,587,27.61,81.2995,893.1205
2011-02-01,-1.39278445,-17.1863939,836615.051,828136.061,-9438,-301.0,-301,42.07,44.247,-2048.367,-1486,-65.0,-65,48.76,9.165,-1208.835,0,0.0,0,7.55,0.0,0.0,-6176,184.0,184,22.74,27.6,-5435.68,-6457,597.0,597,27.0,73.1325,-5234.9625
2011-01-31,-0.2605031,-15.79360945,841080.1855,842063.9055,-9137,-524.0,-524,41.21,95.368,-7741.298,-1421,-56.0,-56,47.97,9.94,-665.84,0,0.0,0,7.44,0.0,0.0,-6360,-42.0,-42,23.33,6.027,4196.613,-7054,62.0,62,27.13,10.106,1605.494
2011-01-28,2.7503227,-15.53310635,816321.0365,844668.9365,-8613,-151.0,-151,42.5,20.536,12648.124,-1365,-44.0,-44,49.17,4.972,1393.488,0,0.0,0,7.71,0.0,0.0,-6318,224.0,224,24.0,28.224,4962.996,-7116,243.0,243,28.24,35.721,8498.619
2011-01-27,-0.1278815,-18.28342905,816862.1795,817165.7095,-8462,-175.0,-175,42.77,25.6375,1024.8025,-1321,-13.0,-13,49.11,1.677,117.083,0,0.0,0,7.46,0.0,0.0,-6542,255.0,255,24.37,35.0625,2249.5375,-7359,334.0,334,27.55,47.428,-4670.238
2011-01-26,-0.5081524,-18.15554755,821387.2345,818444.5245,-8287,-227.0,-227,42.82,36.774,987.176,-1308,-13.0,-13,48.99,1.937,-456.877,0,0.0,0,7.31,0.0,0.0,-6797,220.0,220,24.09,29.37,-2147.44,-7693,458.0,458,27.19,61.143,-3464.383
2011-01-25,-0.5261413,-17.64739515,831483.4185,823526.0485,-8060,-166.0,-166,42.77,22.576,622.224,-1295,26.0,26,48.05,4.602,-725.642,0,0.0,0,7.23,0.0,0.0,-7017,311.0,311,23.4,42.296,-3727.096,-8151,497.0,497,26.76,68.089,-1430.899
2011-01-24,-1.3383499,-17.12125385,840154.5915,828787.4615,-7894,-398.0,-398,42.18,64.277,-5246.457,-1321,90.0,90,46.7,14.31,-2051.35,0,0.0,0,7.23,0.0,0.0,-7328,120.0,120,23.02,15.72,-4053.32,-8648,184.0,184,26.84,24.932,-2032.372
2011-01-21,0.661738,-15.78290395,830416.6505,842170.9605,-7496,-358.0,-358,42.5,55.848,1368.612,-1411,0.0,0,47.68,0.0,1213.46,0,0.0,0,7.26,0.0,0.0,-7448,40.0,40,23.48,5.52,2519.6,-8832,204.0,204,27.14,29.172,1515.708
2011-01-20,1.1329147,-16.44464195,830439.8305,835553.5805,-7138,-423.0,-423,41.95,85.023,711.257,-1411,-9.0,-9,48.06,1.6515,1236.8785,0,0.0,0,7.14,0.0,0.0,-7488,-131.0,-131,23.64,19.3225,3777.2875,-9036,78.0,78,27.39,10.296,5603.724
2011-01-19,2.26048975,-17.57755665,802088.4935,824224.4335,-6715,-130.0,-130,44.22,20.345,12855.555,-1402,7.0,7,49.76,1.638,341.162,0,0.0,0,7.25,0.0,0.0,-7357,64.0,64,24.68,8.128,7060.352,-9114,333.0,333,27.74,41.7915,2347.8285
2011-01-18,-0.27474645,-19.8380464,808578.996,801619.536,-6585,-84.0,-84,43.37,10.962,-7179.372,-1409,9.0,9,47.07,1.1565,1601.3135,0,0.0,0,7.06,0.0,0.0,-7421,76.0,76,24.8,9.766,1262.444,-9447,344.0,344,27.96,41.28,1568.15
2011-01-14,-0.5499281,-19.56329995,812045.8805,804367.0005,-6501,-147.0,-147,42.79,17.346,-1929.096,-1418,1.0,1,49.41,0.12,-567.35,0,0.0,0,6.87,0.0,0.0,-7497,-5.0,-5,24.55,0.595,-2399.985,-9791,285.0,285,27.85,32.49,-602.85
2011-01-13,0.12674275,-19.01337185,809356.7915,809866.2815,-6354,-79.0,-79,42.88,9.6775,987.2125,-1419,-17.0,-17,49.31,1.989,-255.539,0,0.0,0,6.8,0.0,0.0,-7492,56.0,56,24.67,8.344,215.296,-10076,526.0,526,27.99,61.542,320.458
2011-01-12,-0.8474235,-19.1401146,809861.244,808598.854,-6275,-80.0,-80,43.2,11.72,-1183.17,-1402,76.0,76,49.04,10.564,-574.824,0,0.0,0,6.6,0.0,0.0,-7548,27.0,27,24.37,3.2535,-4237.6935,-10602,363.0,363,28.01,44.4675,-2478.5475
2011-01-11,-0.8106646,-18.2926911,821026.559,817073.089,-6195,55.0,55,42.52,9.405,-4486.305,-1478,50.0,50,49.27,7.15,137.93,0,0.0,0,6.41,0.0,0.0,-7575,-47.0,-47,24.01,6.251,-1139.211,-10965,415.0,415,27.6,55.61,-2619.06
2011-01-10,-1.1616837,-17.4820265,839921.795,825179.735,-6250,-100.0,-100,41.41,13.8,-3784.8,-1528,41.0,41,48.4,5.412,-1396.192,0,0.0,0,6.32,0.0,-0.0,-7528,-185.0,-185,23.44,24.05,-2906.89,-11380,165.0,165,27.05,24.255,-3528.955
2011-01-07,0.54051485,-16.3203428,830625.452,836796.572,-6150,-39.0,-39,41.52,5.148,-864.588,-1569,-5.0,-5,47.71,0.5825,-533.8925,0,0.0,0,6.4,0.0,0.0,-7343,-178.0,-178,23.78,24.208,946.402,-11545,294.0,294,27.68,36.603,5857.227
2011-01-06,0.1962595,-16.86085765,828174.5835,831391.4235,-6111,51.0,51,41.37,6.9615,-494.3115,-1564,83.0,83,47.82,11.1635,26.6265,0,0.0,0,6.4,0.0,0.0,-7165,-145.0,-145,23.69,17.255,-508.655,-11839,115.0,115,28.01,13.915,2938.935
2011-01-05,-0.2666715,-17.05711715,833979.8585,829428.8285,-6162,-94.0,-94,41.26,13.724,519.236,-1647,-59.0,-59,47.08,7.729,-648.339,0,0.0,0,6.22,0.0,0.0,-7020,-262.0,-262,23.6,42.575,-115.395,-11954,-178.0,-178,27.74,29.637,-2422.217
2011-01-04,2.12462595,-16.79044565,808197.9035,832095.5435,-6068,273.0,273,41.99,37.2645,2299.2255,-1588,99.0,99,47.49,13.7115,-451.3015,0,0.0,0,6.33,0.0,0.0,-6758,121.0,121,24.83,17.7265,7470.3435,-11776,424.0,424,28.8,70.808,11927.992
2011-01-03,-2.75006715,-18.9150716,831723.584,810849.284,-6341,12.0,12,41.56,1.476,-2856.486,-1687,-23.0,-23,46.52,2.6565,-1679.5365,0,0.0,0,6.18,0.0,0.0,-6879,-122.0,-122,23.98,16.409,-7066.399,-12200,102.0,102,27.72,12.75,-15898.25
2010-12-31,0.38680825,-16.16500445,837732.2855,838349.9555,-6353,-83.0,-83,41.43,9.96,993.24,-1664,-21.0,-21,46.14,2.4675,261.6725,0,0.0,0,6.1,0.0,0.0,-6757,-196.0,-196,24.24,29.008,4212.222,-12302,26.0,26,27.21,3.172,-1599.052
2010-12-30,1.1732561,-16.5518127,824694.533,834481.873,-6270,76.0,76,41.64,9.538,621.262,-1643,68.0,68,46.5,7.48,368.37,0,0.0,0,6.13,0.0,0.0,-6561,-279.0,-279,25.06,36.828,5446.512,-12328,-23.0,-23,27.68,2.553,5296.417
2010-12-29,0.39652655,-17.7250688,817620.322,822749.312,-6346,126.0,126,41.54,16.947,-1163.007,-1711,95.0,95,46.6,10.5925,31.2375,0,0.0,0,6.08,0.0,0.0,-6282,-257.0,-257,25.74,35.3375,2885.2225,-12305,25.0,25,27.95,3.0875,2211.8125
2010-12-28,-0.1237963,-18.12159535,819121.2465,818784.0465,-6472,-55.0,-55,41.93,8.7175,2645.3525,-1806,283.0,283,46.56,36.224,-303.884,0,0.0,0,6.08,0.0,0.0,-6025,-253.0,-253,25.32,31.625,-1839.125,-12330,89.0,89,27.84,11.4365,-1740.3065
2010-12-27,-0.49671595,-17.99779905,827917.9595,820022.0095,-6417,-126.0,-126,40.89,15.183,-5492.313,-2089,316.0,316,46.12,36.024,-314.614,0,0.0,0,6.01,0.0,0.0,-5772,-245.0,-245,24.89,29.0325,-2013.5625,-12419,76.0,76,27.95,9.88,2853.33
2010-12-23,-0.3476919,-17.5010831,829272.899,824989.169,-6291,-92.0,-92,40.91,12.282,-88.992,-2405,254.0,254,46.43,29.337,504.843,0,0.0,0,6.04,0.0,-0.0,-5527,-270.0,-270,24.82,33.21,-1127.81,-12495,-110.0,-110,27.81,14.96,-2764.96
2010-12-22,0.3553876,-17.1533912,825233.688,828466.088,-6199,72.0,72,40.66,9.144,-1422.674,-2659,328.0,328,46.34,38.212,-390.442,0,0.0,0,6.05,0.0,0.0,-5257,-122.0,-122,24.65,17.141,-700.551,-12385,6.0,6,28.36,0.807,6067.543
2010-12-21,-1.3567713,-17.5087788,835295.882,824912.212,-6271,-54.0,-54,40.65,8.667,-1261.787,-2987,221.0,221,46.14,30.056,-920.596,0,0.0,0,6.05,0.0,0.0,-5135,-171.0,-171,23.99,22.9995,-3958.1395,-12391,-203.0,-203,27.88,27.1005,-7427.1905
2010-12-20,0.3167571,-16.1520075,838213.535,838479.925,-6217,-28.0,-28,40.1,4.76,-576.61,-3208,293.0,293,45.94,32.523,-811.383,0,0.0,0,6.0,0.0,0.0,-4964,-154.0,-154,24.14,22.715,690.725,-12188,-143.0,-143,27.92,19.591,3864.839
2010-12-17,-0.3388709,-16.4687646,837203.224,835312.354,-6189,143.0,143,39.76,23.5235,-4977.5835,-3501,343.0,343,45.95,40.474,254.036,0,0.0,0,5.98,0.0,0.0,-4810,9.0,9,23.72,1.0935,-1251.3335,-12045,224.0,224,28.35,41.328,2586.172
2010-12-16,-2.63187415,-16.1298937,848952.163,838701.063,-6332,-36.0,-36,38.61,4.914,-7978.554,-3844,149.0,149,45.87,18.923,-495.103,0,0.0,0,6.06,0.0,0.0,-4819,-165.0,-165,23.77,24.9975,-162.9675,-12269,-211.0,-211,28.0,24.687,-17682.117
2010-12-15,0.5524138,-13.49801955,858946.0645,865019.8045,-6296,43.0,43,39.01,5.2675,2634.3225,-3993,133.0,133,45.71,16.6915,-49.9715,0,0.0,0,6.19,0.0,-0.0,-4654,-211.0,-211,24.24,26.6915,2346.8485,-12058,-87.0,-87,26.84,9.9615,592.9385
2010-12-14,0.1218271,-14.05043335,855737.7165,859495.6665,-6339,17.0,17,38.8,2.346,-1271.846,-4126,53.0,53,45.96,6.837,776.573,0,0.0,0,6.23,0.0,0.0,-4443,-186.0,-186,24.45,24.831,397.359,-11971,-25.0,-25,27.06,3.375,1316.185
2010-12-13,0.39734875,-14.17226045,851017.3555,858277.3955,-6356,117.0,117,38.54,16.965,-1033.925,-4179,194.0,194,46.34,22.795,-798.135,0,0.0,0,6.17,0.0,0.0,-4257,-167.0,-167,24.32,22.9625,-515.4325,-11946,65.0,65,27.51,8.45,6320.98
2010-12-10,-0.9670741,-14.5696092,861904.858,854303.908,-6473,6.0,6,38.0,0.687,-3172.157,-4373,250.0,250,45.66,31.25,-507.28,0,0.0,0,6.08,0.0,0.0,-4090,-200.0,-200,24.05,24.0,-1067.4,-12011,-12.0,-12,27.24,1.434,-4923.904
2010-12-09,-0.5597621,-13.6025351,863825.199,863974.649,-6479,-19.0,-19,37.85,2.489,-2525.689,-4623,178.0,178,46.02,22.784,780.876,0,0.0,0,6.13,0.0,0.0,-3890,-228.0,-228,24.01,27.246,-343.146,-11999,78.0,78,27.04,9.672,-3509.662
2010-12-08,-0.2637987,-13.042773,868478.1,869572.27,-6460,-13.0,-13,37.59,1.547,-518.217,-4801,207.0,207,45.66,29.2905,-1991.0905,0,0.0,0,5.94,0.0,0.0,-3662,-231.0,-231,23.72,29.4525,-953.8525,-12077,69.0,69,27.03,7.797,825.173
2010-12-07,-0.3974168,-12.7789743,866694.897,872210.257,-6447,0.0,0,37.59,0.0,-2901.15,-5008,201.0,201,46.26,25.728,1271.992,0,0.0,0,6.01,0.0,0.0,-3431,-216.0,-216,23.49,28.08,-1305.69,-12146,178.0,178,27.0,26.7,-1039.32
2010-12-06,-0.72121975,-12.3815575,883698.485,876184.425,-6447,20.0,20,37.3,3.11,2256.94,-5209,301.0,301,45.52,35.0665,-2117.7465,0,0.0,0,5.93,0.0,-0.0,-3215,-228.0,-228,22.92,32.718,-785.848,-12324,227.0,227,26.24,33.823,-6565.543
2010-12-03,-1.38164915,-11.66033775,902035.4525,883396.6225,-6467,27.0,27,36.5,3.9825,-4912.9625,-5510,272.0,272,45.29,35.224,559.296,0,0.0,0,5.94,0.0,0.0,-2987,-206.0,-206,22.46,27.707,-1441.897,-12551,192.0,192,25.41,24.768,-8020.928
2010-12-02,-1.21485265,-10.2786886,908827.514,897213.114,-6494,87.0,87,35.98,11.049,-3895.269,-5782,367.0,367,45.36,43.8565,-1548.0765,0,0.0,0,5.76,0.0,0.0,-2781,-223.0,-223,21.99,28.99,-1423.95,-12743,342.0,342,25.22,46.341,-5281.231
2010-12-01,-2.2372844,-9.06383595,917209.6005,909361.6405,-6581,-84.0,-84,35.65,10.122,-7196.302,-6149,225.0,225,45.04,28.125,-4772.625,0,0.0,0,5.81,0.0,0.0,-2558,-142.0,-142,21.61,15.975,-2271.335,-13085,-388.0,-388,24.98,51.992,-8132.582
2010-11-30,0.6503247,-6.82655155,935941.9545,931734.4845,-6497,-47.0,-47,35.23,6.345,4067.025,-6374,174.0,174,44.79,24.969,5285.231,0,398.0,398,5.46,42.387,57.113,-2416,-117.0,-117,21.05,14.9175,530.9925,-12697,-287.0,-287,23.96,38.3145,-3437.1145
2010-11-29,0.1965264,-7.47687625,927886.1275,925231.2375,-6450,-45.0,-45,35.95,6.0075,4490.9925,-6548,25.0,25,45.07,3.35,-1773.06,-398,536.0,536,5.68,55.476,72.684,-2299,-3.0,-3,20.89,0.3465,-529.7765,-12410,-168.0,-168,24.12,20.496,-295.576
2010-11-26,0.25894445,-7.67340265,928895.5035,923265.9735,-6405,148.0,148,35.96,21.386,-29.196,-6573,173.0,173,44.82,21.798,-193.038,-934,443.0,443,5.8,46.072,91.148,-2296,-39.0,-39,21.18,5.1285,561.8515,-12242,371.0,371,24.11,48.601,2158.679
2010-11-24,-2.3377885,-7.9323471,936182.289,920676.529,-6553,-59.0,-59,35.62,8.083,-5960.103,-6746,36.0,36,44.57,4.95,-5890.89,-1377,336.0,336,5.9,35.784,-63.324,-2257,-133.0,-133,20.75,15.827,-1520.037,-12613,-186.0,-186,23.92,27.621,-9943.531
2010-11-23,0.7217248,-5.5945586,949504.484,944054.414,-6494,-38.0,-38,35.86,5.263,5498.677,-6782,90.0,90,44.35,13.815,4567.925,-1713,161.0,161,6.01,17.227,677.183,-2124,-139.0,-139,20.72,18.626,660.444,-12427,107.0,107,22.84,13.161,-4186.981
2010-11-22,-0.2005566,-6.3162834,944028.016,936837.166,-6456,-19.0,-19,36.15,2.5555,1153.6345,-6872,119.0,119,43.81,14.5775,-6541.7875,-1874,70.0,70,6.27,7.315,265.545,-1985,-96.0,-96,21.1,11.424,221.976,-12534,157.0,157,23.33,22.294,2895.066
2010-11-19,-0.5599635,-6.1157268,945183.122,938842.732,-6437,133.0,133,36.17,19.152,-1491.682,-6991,243.0,243,44.0,32.9265,1659.4935,-1944,139.0,139,6.38,14.2475,-50.3475,-1889,-170.0,-170,21.18,22.355,68.695,-12691,567.0,567,23.1,74.844,-5785.794
